created_at,entry_id,Temperature (C),Turbidity(NTU),PH
5/12/2021,538,28.4375,-13,6.10944
5/12/2021,539,28.5625,-13,5.99595
5/12/2021,540,28.6875,-13,6.00503
5/12/2021,541,28.8125,-13,6.00503
5/12/2021,542,29,-13,6.00503
5/12/2021,543,29.125,-13,6.06858
5/12/2021,544,29.25,-13,6.03227
5/12/2021,545,29.3125,-13,6.1049
5/12/2021,546,29.3125,-13,6.11398
5/12/2021,547,29.3125,-13,6.1049
5/12/2021,548,29.375,-13,6.05497
5/12/2021,549,29.3125,-13,5.98687
5/12/2021,550,29.375,-13,6.00957
5/12/2021,551,29.4375,-13,6.04135
5/12/2021,552,29.5,-13,6.01865
5/12/2021,553,25.6875,-8,8.48358
5/12/2021,554,25.6875,-10,8.48358
5/12/2021,555,25.6875,-11,8.55167
5/12/2021,556,25.6875,-11,8.48358
5/12/2021,557,25.6875,-11,10.3039
5/12/2021,558,25.75,-12,9.70924
5/12/2021,559,25.6875,-12,9.28706
5/12/2021,560,25.6875,-11,8.37917
5/12/2021,561,25.6875,-10,7.60746
5/12/2021,562,25.6875,-13,7.35779
5/12/2021,563,25.6875,-11,7.21707
5/12/2021,564,25.625,-13,7.08996
5/12/2021,565,25.6875,-11,6.95832
5/12/2021,566,25.6875,-11,6.99464
5/12/2021,567,31,36,-1.74383
5/12/2021,568,31.625,36,-1.97535
5/12/2021,569,31.6875,36,-1.95265
5/12/2021,570,31.4375,36,-1.90272
5/12/2021,571,26.875,-3,-1.73022
5/12/2021,572,-127,-96,-1.59403
5/12/2021,573,-127,-96,-1.61673
5/12/2021,574,-127,-96,-1.63943
5/12/2021,575,-127,-96,-1.61673
5/12/2021,576,-127,-97,-1.63035
5/12/2021,577,26.625,-13,3.5401
5/12/2021,578,26.5625,-13,3.39484
5/12/2021,579,26.625,-13,3.15425
5/12/2021,580,26.6875,-13,3.14971
5/12/2021,581,26.6875,-13,3.12701
5/12/2021,582,26.6875,-13,3.12701
5/12/2021,583,26.625,-13,3.12701
5/12/2021,584,26.6875,-13,3.11339
5/12/2021,585,26.6875,-13,3.11793
5/12/2021,586,26.6875,-13,3.10885
5/12/2021,587,26.6875,-13,3.15425
5/12/2021,588,26.625,-13,3.10885
5/12/2021,589,26.6875,-13,3.09524
5/12/2021,590,26.6875,-13,3.0907
5/12/2021,591,26.6875,-13,3.0907
5/12/2021,592,26.6875,-13,3.10431
5/12/2021,593,26.6875,-13,3.09524
5/12/2021,594,26.6875,-13,3.10431
5/12/2021,595,26.6875,-13,3.08616
5/12/2021,596,26.6875,-13,3.08162
5/12/2021,597,26.6875,-13,3.08162
5/12/2021,598,26.6875,-13,3.08616
5/12/2021,599,26.6875,-13,3.08616
5/12/2021,600,26.6875,-13,3.11793
5/12/2021,601,26.6875,-13,3.07254
5/12/2021,602,26.6875,-13,3.05438
5/12/2021,603,26.6875,-13,3.06346
5/12/2021,604,26.75,-13,3.07254
5/12/2021,605,26.6875,-13,3.06346
5/12/2021,606,26.75,-13,3.05892
5/12/2021,607,26.6875,-13,3.03622
5/12/2021,608,26.6875,-13,3.05892
5/12/2021,609,26.625,-13,3.05438
5/12/2021,610,26.6875,-13,3.05438
5/12/2021,611,26.625,-13,3.05438
5/12/2021,612,26.75,-13,3.07708
5/12/2021,613,26.75,-13,3.10431
5/12/2021,614,26.75,-13,3.16787
5/12/2021,615,26.75,-13,3.17241
5/12/2021,616,26.75,-13,3.17695
5/12/2021,617,26.8125,-13,3.19056
5/12/2021,618,26.8125,-13,3.19964
5/12/2021,619,-127,95,15.45166
5/12/2021,620,-127,95,15.45166
