created_at,entry_id,Temperature (C),Turbidity(NTU),PH
2021-08-08 03:28:09 CET,129863,24.625,34,7.19437
2021-08-08 03:28:28 CET,129864,24.625,33,7.19437
2021-08-08 03:28:48 CET,129865,24.625,33,7.20345
2021-08-08 03:29:07 CET,129866,24.625,34,7.20345
2021-08-08 03:29:27 CET,129867,24.625,33,7.21253
2021-08-08 03:29:46 CET,129868,24.625,34,7.20345
2021-08-08 03:30:06 CET,129869,24.625,33,7.19437
2021-08-08 03:30:25 CET,129870,24.625,34,7.19437
2021-08-08 03:30:45 CET,129871,24.6875,33,7.19437
2021-08-08 03:31:04 CET,129872,24.625,33,7.21253
2021-08-08 03:31:23 CET,129873,24.625,33,7.19891
2021-08-08 03:31:43 CET,129874,24.625,34,7.18529
2021-08-08 03:32:03 CET,129875,24.625,33,7.17621
2021-08-08 03:32:22 CET,129876,24.625,34,7.21253
2021-08-08 03:32:42 CET,129877,24.625,34,7.19891
2021-08-08 03:33:38 CET,129878,24.5625,33,7.19891
2021-08-08 03:33:57 CET,129879,24.625,33,7.19437
2021-08-08 03:34:17 CET,129880,24.625,34,7.19891
2021-08-08 03:34:36 CET,129881,24.625,33,7.19891
2021-08-08 03:34:56 CET,129882,24.625,33,7.21253
2021-08-08 03:35:15 CET,129883,24.625,34,7.21253
2021-08-08 03:35:35 CET,129884,24.625,34,7.19891
2021-08-08 03:35:54 CET,129885,24.625,34,7.19437
2021-08-08 03:36:14 CET,129886,24.625,34,7.19437
2021-08-08 03:36:33 CET,129887,24.6875,33,7.21707
2021-08-08 03:36:53 CET,129888,24.6875,33,7.19437
2021-08-08 03:37:12 CET,129889,24.6875,34,7.19437
2021-08-08 03:37:32 CET,129890,24.6875,34,7.20345
2021-08-08 03:37:51 CET,129891,24.625,33,7.19437
2021-08-08 03:38:11 CET,129892,24.6875,33,7.19437
2021-08-08 03:39:07 CET,129893,24.625,32,7.19891
2021-08-08 03:39:27 CET,129894,24.625,33,7.19437
2021-08-08 03:39:46 CET,129895,24.625,33,7.19891
2021-08-08 03:40:06 CET,129896,24.625,34,7.20345
2021-08-08 03:40:25 CET,129897,24.625,33,7.19891
2021-08-08 03:40:45 CET,129898,24.625,34,7.21253
2021-08-08 03:41:04 CET,129899,24.625,33,7.19891
2021-08-08 03:41:24 CET,129900,24.625,32,7.20799
2021-08-08 03:41:43 CET,129901,24.6875,33,7.21253
2021-08-08 03:42:03 CET,129902,24.6875,33,7.20345
2021-08-08 03:42:22 CET,129903,24.625,33,7.19891
2021-08-08 03:42:42 CET,129904,24.625,33,7.21253
